"";"NM_AREA_AVALIACAO";"NM_PROGRAMA_IES";"QT_PRJ"
"813";"ENGENHARIAS II";"ENGENHARIA METALÚRGICA";114
"814";"ENGENHARIAS II";"ENGENHARIA DE PROCESSOS E TECNOLOGIAS";110
"815";"ENGENHARIAS II";"ENGENHARIA METALÚRGICA E DE MATERIAIS";102
"816";"ENGENHARIAS II";"TECNOLOGIAS ENERGÉTICAS NUCLEARES";85
"817";"ENGENHARIAS II";"ENGENHARIA QUÍMICA - UFBA-UNIFACS";81
"818";"ENGENHARIAS II";"CIÊNCIA E TECNOLOGIA NUCLEARES";79
"819";"ENGENHARIAS II";"ENGENHARIA DE MATERIAIS - UFOP - UEMG";73
"820";"ENGENHARIAS II";"ENGENHARIA NUCLEAR";57
"821";"ENGENHARIAS II";"ENGENHARIA DE PROCESSOS";56
"822";"ENGENHARIAS II";"TECNOLOGIA MINERAL";56
"823";"ENGENHARIAS II";"CIÊNCIA E TECNOLOGIA DE POLÍMEROS";51
"824";"ENGENHARIAS II";"ENGENHARIA MINERAL";50
"825";"ENGENHARIAS II";"MATERIAIS PARA ENGENHARIA";50
"826";"ENGENHARIAS II";"ENGENHARIA QUIMICA";47
"827";"ENGENHARIAS II";"ENGENHARIA MATERIAIS E DE PROCESSOS QUÍMICOS E METALÚRGICOS";44
"828";"ENGENHARIAS II";"ENGENHARIA METALÚRGICA E DE MINAS";44
"829";"ENGENHARIAS II";"ENGENHARIA E CIÊNCIA DOS MATERIAIS";42
"830";"ENGENHARIAS II";"AVALIAÇÃO DE IMPACTOS AMBIENTAIS";38
"831";"ENGENHARIAS II";"CIÊNCIA E TECNOLOGIA DE MATERIAIS";34
"832";"ENGENHARIAS II";"ENGENHARIA E CIÊNCIA DE MATERIAIS";32
"833";"ENGENHARIAS II";"CIÊNCIA E TECNOLOGIA DAS RADIAÇÕES, MINERAIS E MATERIAIS";26
"834";"ENGENHARIAS II";"ENGENHARIA DE PETRÓLEO E GÁS";23
"835";"ENGENHARIAS II";"ENGENHARIA DE MATERIAIS E PROCESSOS SUSTENTÁVEIS";22
"836";"ENGENHARIAS II";"CIÊNCIAS TÉCNICAS NUCLEARES";20
"837";"ENGENHARIAS II";"DESENVOLVIMENTO DE PROCESSOS AMBIENTAIS";16
"838";"ENGENHARIAS II";"PROCESSOS INDUSTRIAIS";16
"839";"ENGENHARIAS II";"ENGENHARIA DA NANOTECNOLOGIA";14
"840";"ENGENHARIAS II";"CIÊNCIAS DOS MATERIAIS";12
"841";"ENGENHARIAS II";"ENGENHARIA DE PROCESSOS QUÍMICOS E BIOQUÍMICOS";10
"842";"ENGENHARIAS II";"TECNOLOGIA E ENGENHARIA DE MATERIAIS";10
"843";"ENGENHARIAS II";"PROCESSOS QUÍMICOS E BIOTECNOLÓGICOS";2
"844";"ENGENHARIAS III";"ENGENHARIA MECÂNICA";2368
"845";"ENGENHARIAS III";"ENGENHARIA DE PRODUÇÃO";1026
"846";"ENGENHARIAS III";"ENGENHARIA OCEÂNICA";150
"847";"ENGENHARIAS III";"ENGENHARIA DE PRODUÇÃO E SISTEMAS";134
"848";"ENGENHARIAS III";"CIÊNCIAS E TECNOLOGIAS ESPACIAIS";107
"849";"ENGENHARIAS III";"MECATRÔNICA";102
"850";"ENGENHARIAS III";"CIÊNCIA E ENGENHARIA DE PETRÓLEO";97
"851";"ENGENHARIAS III";"ENGENHARIA AERONÂUTICA E MECÂNICA";94
"852";"ENGENHARIAS III";"ENGENHARIA E TECNOLOGIA ESPACIAIS";94
"853";"ENGENHARIAS III";"MÉTODOS NUMÉRICOS EM ENGENHARIA";94
"854";"ENGENHARIAS III";"ENGENHARIA INDUSTRIAL";87
"855";"ENGENHARIAS III";"ENGENHARIA DE ENERGIA";74
"856";"ENGENHARIAS III";"METROLOGIA";65
"857";"ENGENHARIAS III";"INTEGRIDADE DE MATERIAIS DA ENGENHARIA";63
"858";"ENGENHARIAS III";"ENERGIAS RENOVÁVEIS";57
"859";"ENGENHARIAS III";"PLANEJAMENTO ENERGÉTICO";57
"860";"ENGENHARIAS III";"ENGENHARIA MECÂNICA E DE MATERIAIS";55
"861";"ENGENHARIAS III";"ENGENHARIA E CIÊNCIAS MECÂNICAS";54
"862";"ENGENHARIAS III";"ENGENHARIA DA ENERGIA - CEFET-MG - UFSJ";53
"863";"ENGENHARIAS III";"CIÊNCIAS E ENGENHARIA DE PETRÓLEO";52
"864";"ENGENHARIAS III";"ENGENHARIA (ENGENHARIA DE PRODUÇÃO)";49
"865";"ENGENHARIAS III";"ENGENHARIA MECATRÔNICA";48
"866";"ENGENHARIAS III";"MONTAGEM INDUSTRIAL";48
"867";"ENGENHARIAS III";"CIÊNCIAS MECÂNICAS";46
"868";"ENGENHARIAS III";"ENGENHARIA DE RECURSOS NATURAIS DA AMAZÔNIA";45
"869";"ENGENHARIAS III";"SISTEMAS MECATRÔNICOS";45
"870";"ENGENHARIAS III";"ENGENHARIA";42
"871";"ENGENHARIAS III";"ENGENHARIA DE RESERVATÓRIO E DE EXPLORAÇÃO";37
"872";"ENGENHARIAS III";"TECNOLOGIA DA ENERGIA";37
"873";"ENGENHARIAS III";"ENGENHARIA MECÂNICA - VOLTA REDONDA";35
"874";"ENGENHARIAS III";"AUTOMAÇÃO E CONTROLE DE PROCESSOS";31
"875";"ENGENHARIAS III";"SISTEMAS DE GESTÃO";28
"876";"ENGENHARIAS III";"ENGENHARIA DE PRODUÇÃO E DE MANUFATURA";25
"877";"ENGENHARIAS III";"METROLOGIA E QUALIDADE";25
"878";"ENGENHARIAS III";"ENGENHARIA DE PROCESSOS";23
"879";"ENGENHARIAS III";"SISTEMAS E PROCESSOS INDUSTRIAIS";23
"880";"ENGENHARIAS III";"PESQUISA OPERACIONAL";17
"881";"ENGENHARIAS III";"ENGENHARIA NAVAL E OCEÂNICA";15
"882";"ENGENHARIAS III";"ENGENHARIA DE PRODUÇÃO - CENTRO ACADÊMICO DO AGRESTE";14
"883";"ENGENHARIAS III";"ENGENHARIA DE PRODUÇÃO E SISTEMAS COMPUTACIONAIS";11
"884";"ENGENHARIAS III";"ENERGIA E SUSTENTABILIDADE";10
"885";"ENGENHARIAS III";"ENGENHARIA AUTOMOTIVA";8
"886";"ENGENHARIAS III";"PESQUISA OPERACIONAL E INTELIGÊNCIA COMPUTACIONAL";6
"887";"ENGENHARIAS III";"GESTÃO E TECNOLOGIA EM SISTEMAS PRODUTIVOS";5
"888";"ENGENHARIAS III";"ENGENHARIA DE PRODUÇÃO E SISTEMAS (PPGEPS)";4
"889";"ENGENHARIAS III";"PROJETO E PROCESSOS DE FABRICAÇÃO";4
"890";"ENGENHARIAS III";"ENGENHARIA NAVAL";2
"891";"ENGENHARIAS III";"LOGÍSTICA E PESQ. OPERACIONAL";1
"892";"ENGENHARIAS IV";"ENGENHARIA ELÉTRICA";2214
"893";"ENGENHARIAS IV";"ENGENHARIA BIOMÉDICA";369
"894";"ENGENHARIAS IV";"PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA ELÉTRICA E COMPUTAÇÃO";104
"895";"ENGENHARIAS IV";"ENGENHARIA DE COMPUTAÇÃO";81
"896";"ENGENHARIAS IV";"ENGENHARIA DE SISTEMAS";67
"897";"ENGENHARIAS IV";"ENGENHARIA DE TELEINFORMÁTICA";67
"898";"ENGENHARIAS IV";"ENGENHARIA ELETRÔNICA E COMPUTAÇÃO";66
"899";"ENGENHARIAS IV";"ENGENHARIA ELÉTRICA E INFORMÁTICA INDUSTRIAL";64
"900";"ENGENHARIAS IV";"ENGENHARIA DE AUTOMAÇÃO E SISTEMAS";62
"901";"ENGENHARIAS IV";"PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA ELÉTRICA E DE TELECOMUNICAÇÕES";60
"902";"ENGENHARIAS IV";"ENGENHARIA ELÉTRICA (UFSJ - CEFET-MG)";51
"903";"ENGENHARIAS IV";"MICROELETRÔNICA";50
"904";"ENGENHARIAS IV";"ENGENHARIA ELETRÔNICA";48
"905";"ENGENHARIAS IV";"BIOENGENHARIA";46
"906";"ENGENHARIAS IV";"INSTRUMENTAÇÃO, CONTROLE E AUTOMAÇÃO DE PROCESSOS DE MINERAÇÃO";43
"907";"ENGENHARIAS IV";"ENGENHARIA DA INFORMAÇÃO";41
"908";"ENGENHARIAS IV";"ENGENHARIA DE SISTEMAS E AUTOMAÇÃO";40
"909";"ENGENHARIAS IV";"ENGENHARIA ELETRICA";40
"910";"ENGENHARIAS IV";"ENGENHARIA DE SISTEMAS ELETRÔNICOS E DE AUTOMAÇÃO";39
"911";"ENGENHARIAS IV";"ENGENHARIA DE TELECOMUNICAÇÕES";38
"912";"ENGENHARIAS IV";"ENGENHARIA ELÉTRICA E DE COMPUTAÇÃO";38
"913";"ENGENHARIAS IV";"ENGENHARIA ELÉTRICA - PATO BRANCO";37
"914";"ENGENHARIAS IV";"NEUROENGENHARIA";24
"915";"ENGENHARIAS IV";"SISTEMAS DE COMUNICAÇÃO E AUTOMAÇÃO";24
"916";"ENGENHARIAS IV";"ENGENHARIA ELÉTRICA - CORNÉLIO PROCÓPIO";22
"917";"ENGENHARIAS IV";"INSTRUMENTAÇÃO E ÓPTICA APLICADA";21
"918";"ENGENHARIAS IV";"ENGENHARIA DE ELETRICIDADE";18
"919";"ENGENHARIAS IV";"GESTÃO DE REDES DE TELECOMUNICAÇÕES";16
"920";"ENGENHARIAS IV";"ENGENHARIA ELÉTRICA E COMPUTAÇÃO";9
"921";"ENGENHARIAS IV";"ENGENHARIA DE CONTROLE E AUTOMAÇÃO";5
"922";"ENGENHARIAS IV";"SISTEMAS DE ENERGIA";5
"923";"ENGENHARIAS IV";"ENERGIA ELÉTRICA";4
"924";"ENSINO";"ENSINO DE CIÊNCIAS E MATEMÁTICA";347
"925";"ENSINO";"ENSINO DE CIÊNCIAS";295
"926";"ENSINO";"EDUCAÇÃO MATEMÁTICA";253
"927";"ENSINO";"ENSINO, FILOSOFIA E HISTÓRIA DAS CIÊNCIAS";205
"928";"ENSINO";"ENSINO";177
"929";"ENSINO";"EDUCAÇÃO EM CIÊNCIAS QUÌMICA DA VIDA E SAÚDE ( UFSM - FURG)";174
"930";"ENSINO";"ENSINO NA SAÚDE";174
"931";"ENSINO";"EDUCAÇÃO EM CIÊNCIAS E MATEMÁTICA";125
"932";"ENSINO";"EDUCAÇÃO EM CIÊNCIAS E MATEMÁTICA - UFMT - UFPA - UEA";125
"933";"ENSINO";"ENSINO EM CIÊNCIAS DA SAÚDE";119
"934";"ENSINO";"EDUCAÇÃO E SAÚDE NA INFÂNCIA E ADOLESCÊNCIA";106
"935";"ENSINO";"ENSINO DE CIÊNCIAS NATURAIS E MATEMÁTICA";100
"936";"ENSINO";"ENSINO DAS CIÊNCIAS";91
"937";"ENSINO";"ENSINO E PROCESSOS FORMATIVOS";89
"938";"ENSINO";"ENSINO DE MATEMÁTICA";76
"939";"ENSINO";"ENSINO DE CIÊNCIAS E EDUCAÇÃO MATEMÁTICA";66
"940";"ENSINO";"EDUCAÇÃO, CULTURA E TERRITÓRIOS SEMIÁRIDOS";62
"941";"ENSINO";"ENSINO DE CIÊNCIAS, MATEMÁTICA E TECNOLOGIAS";62
"942";"ENSINO";"ENSINO EM SAÚDE";59
"943";"ENSINO";"ENSINO NAS CIÊNCIAS DA SAÚDE";59
"944";"ENSINO";"ENSINO NA EDUCAÇÃO BÁSICA";57
"945";"ENSINO";"ENSINO DE CIÊNCIAS (MODALIDADES FÍSICA, QUÍMICA E BIOLOGIA)";56
"946";"ENSINO";"ENSINO DE CIÊNCIAS, AMBIENTE E SOCIEDADE";53
"947";"ENSINO";"MULTIUNIDADES EM ENSINO DE CIÊNCIAS E MATEMÁTICA";53
"948";"ENSINO";"EDUCAÇÃO CIENTIFICA E TECNOLÓGICA";52
"949";"ENSINO";"EDUCAÇÃO EM CIÊNCIAS";52
"950";"ENSINO";"EDUCAÇÃO PARA A CIÊNCIA";52
"951";"ENSINO";"ASTRONOMIA";51
"952";"ENSINO";"EDUCAÇÃO PARA A CIÊNCIA E A MATEMÁTICA";48
"953";"ENSINO";"ENSINO DE FÍSICA";46
"954";"ENSINO";"EDUCAÇÃO CIENTÍFICA E FORMAÇÃO DE PROFESSORES";45
"955";"ENSINO";"ENSINO EM SAÚDE NA AMAZÔNIA";44
"956";"ENSINO";"ENSINO DE CIÊNCIAS EXATAS";43
"957";"ENSINO";"METODOLOGIAS PARA O ENSINO DE LINGUAGENS E SUAS TECNOLOGIAS";42
"958";"ENSINO";"EDUCAÇÃO EM CIÊNCIAS E SAÚDE";41
"959";"ENSINO";"ENSINO, EDUCAÇÃO BÁSICA E FORMAÇÃO DE PROFESSORES";40
"960";"ENSINO";"EDUCAÇÃO MATEMÁTICA E TECNOLÓGICA";39
"961";"ENSINO";"ENSINO EM CIÊNCIAS E SAÚDE";38
"962";"ENSINO";"FORMAÇÃO INTERDISCIPLINAR EM SAÚDE";38
"963";"ENSINO";"ENSINO E HISTÓRIA DAS CIÊNCIAS E DA MATEMÁTICA";31
"964";"ENSINO";"DOCÊNCIA EM EDUCAÇÃO EM CIÊNCIAS E MATEMÁTICAS";26
"965";"ENSINO";"ENSINO EM EDUCAÇÃO BÁSICA";26
"966";"ENSINO";"FORMAÇÃO DOCENTE INTERDISCIPLINAR";26
"967";"ENSINO";"PRÁTICAS DE EDUCAÇÃO BÁSICA";25
"968";"ENSINO";"EDUCAÇÃO EM CIÊNCIAS E MATEMÁTICAS";20
"969";"ENSINO";"SAÚDE E EDUCAÇÃO";20
"970";"ENSINO";"CIÊNCIA TECNOLOGIA E EDUCAÇÃO";19
"971";"ENSINO";"DIVERSIDADE E INCLUSÃO";18
"972";"ENSINO";"DOCÊNCIA PARA A EDUCAÇÃO BÁSICA";18
"973";"ENSINO";"EDUCAÇÃO EM CIÊNCIAS NA AMAZÔNIA";18
"974";"ENSINO";"ENSINO E HISTÓRIA DE CIÊNCIAS DA TERRA";17
"975";"ENSINO";"CIÊNCIAS E TECNOLOGIAS NA EDUCAÇÃO";16
"976";"ENSINO";"EDUCAÇÃO CIENTÍFICA E MATEMÁTICA";16
"977";"ENSINO";"ENSINO DE CIÊNCIAS NATURAIS";16
"978";"ENSINO";"FORMAÇÃO CIENTÍFICA, EDUCACIONAL E TECNOLÓGICA";16
"979";"ENSINO";"ENSINO EM BIOCIÊNCIAS E SAÚDE";15
"980";"ENSINO";"PROGRAMA DE PÓS-GRADUAÇÃO EM ENSINO DE CIÊNCIAS E MATEMÁTICA";15
"981";"ENSINO";"ENSINO DE HUMANIDADES E LINGUAGENS";14
"982";"ENSINO";"ENSINO DE CIÊNCIAS HUMANAS, SOCIAIS E DA NATUREZA";13
"983";"ENSINO";"ENSINO CIENTIFICO E TECNOLÓGICO";12
"984";"ENSINO";"ENSINO DE CIÊNCIA E TECNOLOGIA";12
"985";"ENSINO";"ENSINO DE CIÊNCIAS DA NATUREZA";11
"986";"ENSINO";"ENSINO DE CIÊNCIAS DA SAÚDE E DO AMBIENTE";11
"987";"ENSINO";"EDUCAÇÃO EM CIÊNCIAS E EM MATEMÁTICA";10
"988";"ENSINO";"EDUCAÇÃO MATEMÁTICA E ENSINO DE FÍSICA";10
"989";"ENSINO";"EDUCAÇÃO PARA O ENSINO NA ÁREA DE SAÚDE";10
"990";"ENSINO";"ENSINO DE HUMANIDADES";9
"991";"ENSINO";"ENSINO EM CIÊNCIAS DA SAÚDE E DO MEIO AMBIENTE";8
"992";"ENSINO";"PRÁTICAS DOCENTES NO ENSINO FUNDAMENTAL";8
"993";"ENSINO";"PROJETOS EDUCACIONAIS DE CIÊNCIAS";8
"994";"ENSINO";"EDUCAÇÃO PARA CIÊNCIAS E MATEMÁTICA";7
"995";"ENSINO";"ENSINO DE QUÍMICA";5
"996";"ENSINO";"ENSINO DE CIENCIAS E MATEMÁTICA";4
"997";"ENSINO";"ENSINO TECNOLÓGICO";3
"998";"FARMÁCIA";"CIÊNCIAS FARMACÊUTICAS";1767
"999";"FARMÁCIA";"FARMÁCIA";377
"1000";"FARMÁCIA";"FARMÁCIA (FISIOPATOLOGIA E TOXICOLOGIA)";199
"1001";"FARMÁCIA";"FÁRMACOS E MEDICAMENTOS";135
"1002";"FARMÁCIA";"BIOCIÊNCIAS APLICADAS À FARMÁCIA";132
"1003";"FARMÁCIA";"MEDICAMENTOS E ASSISTÊNCIA FARMACÊUTICA";128
"1004";"FARMÁCIA";"ANÁLISES CLÍNICAS E TOXICOLÓGICAS";125
"1005";"FARMÁCIA";"TECNOLOGIA BIOQUÍMICO-FARMACÊUTICA";106
"1006";"FARMÁCIA";"TOXICOLOGIA E ANÁLISES TOXICOLÓGICAS";106
"1007";"FARMÁCIA";"CIENCIAS FARMACEUTICAS";99
"1008";"FARMÁCIA";"INOVAÇÃO TERAPÊUTICA";90
"1009";"FARMÁCIA";"TOXICOLOGIA";80
"1010";"FARMÁCIA";"CIÊNCIA E TECNOLOGIA FARMACÊUTICA";78
"1011";"FARMÁCIA";"DESENVOLVIMENTO E INOVAÇÃO TECNOLÓGICA EM MEDICAMENTOS";71
"1012";"FARMÁCIA";"PRODUTOS NATURAIS E SINTÉTICOS BIOATIVOS";65
"1013";"FARMÁCIA";"BIOCIÊNCIAS E BIOTECNOLOGIA APLICADAS À FARMÁCIA";52
"1014";"FARMÁCIA";"ADMINISTRAÇÃO E GESTÃO DA ASSISTÊNCIA FARMACÊUTICA";47
"1015";"FARMÁCIA";"PRODUTOS BIOATIVOS E BIOCIÊNCIAS";38
"1016";"FARMÁCIA";"INOVAÇÃO FARMACÊUTICA";35
"1017";"FARMÁCIA";"ASSISTÊNCIA FARMACÊUTICA";33
"1018";"FARMÁCIA";"ASSISTÊNCIA E AVALIAÇÃO EM SAÚDE";28
"1019";"FARMÁCIA";"GESTÃO, PESQUISA E DESENVOLVIMENTO NA INDÚSTRIA FARMACÊUTICA";27
"1020";"FARMÁCIA";"RECURSOS NATURAIS DO SEMIÁRIDO";26
"1021";"FARMÁCIA";"PLANTAS MEDICINAIS E FITOTERÁPICOS NA ATENÇÃO BÁSICA";25
"1022";"FARMÁCIA";"NANOTECNOLOGIA FARMACÊUTICA";21
"1023";"FARMÁCIA";"QUÍMICA MEDICINAL E MODELAGEM MOLECULAR";20
"1024";"FARMÁCIA";"BIOCIÊNCIAS E FISIOPATOLOGIA";19
"1025";"FARMÁCIA";"BIOCIÊNCIAS E TECNOLOGIA DE PRODUTOS BIOATIVOS";8
"1026";"FILOSOFIA";"FILOSOFIA";1332
"1027";"FILOSOFIA";"FILOSOFIA (UFPE-UFPB-UFRN)";67
"1028";"FILOSOFIA";"ESTÉTICA E FILOSOFIA DA ARTE";21
"1029";"FILOSOFIA";"LÓGICA E METAFÍSICA";17
"1030";"FILOSOFIA";"METAFÍSICA";8
"1031";"FILOSOFIA";"FILOSOFIA E ENSINO";7
"1032";"GEOCIÊNCIAS";"OCEANOGRAFIA";407
"1033";"GEOCIÊNCIAS";"METEOROLOGIA";353
"1034";"GEOCIÊNCIAS";"GEOCIÊNCIAS";329
"1035";"GEOCIÊNCIAS";"GEOLOGIA";307
"1036";"GEOCIÊNCIAS";"SENSORIAMENTO REMOTO";107
"1037";"GEOCIÊNCIAS";"GEOCIÊNCIAS (GEOQUÍMICA)";99
"1038";"GEOCIÊNCIAS";"OCEANOGRAFIA FÍSICA, QUÍMICA E GEOLÓGICA";90
"1039";"GEOCIÊNCIAS";"GEOCIÊNCIAS APLICADAS";70
"1040";"GEOCIÊNCIAS";"GEOCIÊNCIAS E MEIO AMBIENTE";67
"1041";"GEOCIÊNCIAS";"GEOFÍSICA";67
"1042";"GEOCIÊNCIAS";"CIÊNCIAS CLIMÁTICAS";62
"1043";"GEOCIÊNCIAS";"GEODINÂMICA E GEOFÍSICA";57
"1044";"GEOCIÊNCIAS";"GEOCIÊNCIAS (GEOQUÍMICA E GEOTECTÔNICA)";56
"1045";"GEOCIÊNCIAS";"DINÂMICA DOS OCEANOS E DA TERRA";52
"1046";"GEOCIÊNCIAS";"ANÁLISE DE BACIAS E FAIXAS MÓVEIS";45
"1047";"GEOCIÊNCIAS";"GEOFÍSICA ESPACIAL";45
"1048";"GEOCIÊNCIAS";"CIÊNCIAS E APLICAÇÕES GEOESPACIAIS";37
"1049";"GEOCIÊNCIAS";"EVOLUÇÃO CRUSTAL E RECURSOS NATURAIS";28
"1050";"GEOCIÊNCIAS";"CIÊNCIAS CARTOGRÁFICAS";26
"1051";"GEOCIÊNCIAS";"CLIMA E AMBIENTE - INPA - UEA";25
"1052";"GEOCIÊNCIAS";"GEOCIÊNCIAS E ANÁLISE DE BACIAS - PGAB";25
"1053";"GEOCIÊNCIAS";"GEOCIÊNCIAS: PATRIMÔNIO GEOPALEONTOLÓGICO";24
"1054";"GEOCIÊNCIAS";"GEOQUÍMICA: PETRÓLEO E MEIO AMBIENTE";24
"1055";"GEOCIÊNCIAS";"CIÊNCIAS GEODÉSICAS E TECNOLOGIAS DA GEOINFORMAÇÃO";22
"1056";"GEOCIÊNCIAS";"GEOCIÊNCIAS (MINERALOGIA E PETROLOGIA)";22
"1057";"GEOCIÊNCIAS";"GEOLOGIA E GEOQUÍMICA";22
"1058";"GEOCIÊNCIAS";"GEOCIÊNCIAS (RECURSOS MINERAIS E HIDROGEOLOGIA)";16
"1059";"GEOCIÊNCIAS";"ANÁLISE GEOAMBIENTAL";10
"1060";"GEOCIÊNCIAS";"CIÊNCIAS GEODÉSICAS";9
"1061";"GEOCIÊNCIAS";"CLIMATOLOGIA E APLICAÇÕES NOS PAÍSES DA CPLP E ÁFRICA";8
"1062";"GEOCIÊNCIAS";"EXPLORAÇÃO PETROLÍFERA E MINERAL";8
"1063";"GEOCIÊNCIAS";"RECURSOS HÍDRICOS";2
"1064";"GEOGRAFIA";"GEOGRAFIA";2722
"1065";"GEOGRAFIA";"GEOGRAFIA - TRATAMENTO DA INFORMAÇÃO ESPACIAL";65
"1066";"GEOGRAFIA";"GEOGRAFIA (GEOGRAFIA HUMANA)";63
"1067";"GEOGRAFIA";"GEOGRAFIA (GEOGRAFIA FÍSICA)";55
"1068";"GEOGRAFIA";"GEOGRAFIA ( CAMPUS CATALÃO )";38
"1069";"GEOGRAFIA";"GEOGRAFIA ( CAMPUS JATAI )";37
"1070";"GEOGRAFIA";"DESENVOLVIMENTO TERRITORIAL NA AMÉRICA LATINA E CARIBE";34
"1071";"GEOGRAFIA";"PROGRAMA DE POS-GRADUAÇÃO EM GEOGRAFIA - MESTRADO PROFISSIONAL";33
"1072";"GEOGRAFIA";"GEOGRAFIA, NATUREZA E DINÂMICA DO ESPAÇO";27
"1073";"GEOGRAFIA";"PLANEJAMENTO TERRITORIAL";20
"1074";"HISTÓRIA";"HISTÓRIA";2335
"1075";"HISTÓRIA";"ENSINO DE HISTÓRIA";443
"1076";"HISTÓRIA";"HISTÓRIA SOCIAL";328
"1077";"HISTÓRIA";"HISTORIA";123
"1078";"HISTÓRIA";"PATRIMÔNIO CULTURAL, PAISAGENS E CIDADANIA";64
"1079";"HISTÓRIA";"HÍSTÓRIA";63
"1080";"HISTÓRIA";"HISTÓRIA ECONÔMICA";63
"1081";"HISTÓRIA";"HISTÓRIA, POLÍTICA E BENS CULTURAIS";63
"1082";"HISTÓRIA";"HISTÓRIA SOCIAL DA CULTURA";53
"1083";"HISTÓRIA";"HISTÓRIA COMPARADA";51
"1084";"HISTÓRIA";"HISTÓRIA, ENSINO E NARRATIVAS";51
"1085";"HISTÓRIA";"HISTÓRIA DAS CIÊNCIAS";50
"1086";"HISTÓRIA";"HISTÓRIA E CULTURAS";33
"1087";"HISTÓRIA";"HISTÓRIA REGIONAL E LOCAL";28
"1088";"HISTÓRIA";"HISTÓRIA IBÉRICA";18
"1089";"HISTÓRIA";"HISTÓRIA DA ÁFRICA, DA DIÁSPORA E DOS POVOS INDÍGENAS";6
"1090";"INTERDISCIPLINAR";"CIÊNCIAS DA SAÚDE";559
"1091";"INTERDISCIPLINAR";"MODELAGEM COMPUTACIONAL";311
"1092";"INTERDISCIPLINAR";"TECNOLOGIA";293
"1093";"INTERDISCIPLINAR";"SAÚDE E DESENVOLVIMENTO NA REGIÃO CENTRO-OESTE";264
"1094";"INTERDISCIPLINAR";"SOCIEDADE E CULTURA NA AMAZÔNIA";256
"1095";"INTERDISCIPLINAR";"DESENVOLVIMENTO RURAL";197
"1096";"INTERDISCIPLINAR";"AGRONEGÓCIOS";181
"1097";"INTERDISCIPLINAR";"GERONTOLOGIA";175
"1098";"INTERDISCIPLINAR";"NEUROCIÊNCIAS";172
"1099";"INTERDISCIPLINAR";"SAÚDE, INTERDISCIPLINARIDADE E REABILITAÇÃO";166
"1100";"INTERDISCIPLINAR";"CIÊNCIAS AMBIENTAIS";161
"1101";"INTERDISCIPLINAR";"PRÁTICAS SOCIOCULTURAIS E DESENVOLVIMENTO SOCIAL";158
"1102";"INTERDISCIPLINAR";"SAÚDE E ENVELHECIMENTO";151
"1103";"INTERDISCIPLINAR";"ENERGIA";121
"1104";"INTERDISCIPLINAR";"PROMOÇÃO DA SAÚDE";118
"1105";"INTERDISCIPLINAR";"ATENÇÃO INTEGRAL À SAÚDE";117
"1106";"INTERDISCIPLINAR";"GERONTOLOGIA BIOMÉDICA";113
"1107";"INTERDISCIPLINAR";"INTERDISCIPLINAR EM CIÊNCIAS DA SAÚDE";112
"1108";"INTERDISCIPLINAR";"MODELAGEM MATEMÁTICA E COMPUTACIONAL";107
"1109";"INTERDISCIPLINAR";"ENSINO EM SAÚDE";105
"1110";"INTERDISCIPLINAR";"SANIDADE,SEGURANÇA ALIMENTAR E AMBIENTAL NO AGRONEGÓCIO";100
"1111";"INTERDISCIPLINAR";"HUMANIDADES, CULTURAS E ARTES";99
"1112";"INTERDISCIPLINAR";"AMBIENTE CONSTRUÍDO E PATRIMÔNIO SUSTENTÁVEL";98
"1113";"INTERDISCIPLINAR";"CULTURA E SOCIEDADE";98
"1114";"INTERDISCIPLINAR";"MODELAGEM COMPUTACIONAL EM CIÊNCIA E TECNOLOGIA";98
"1115";"INTERDISCIPLINAR";"CIÊNCIAS E TECNOLOGIAS EM SAÚDE";97
"1116";"INTERDISCIPLINAR";"RADIOPROTEÇÃO E DOSIMETRIA";97
"1117";"INTERDISCIPLINAR";"POLÍTICAS PÚBLICAS, ESTRATÉGIAS E DESENVOLVIMENTO";92
"1118";"INTERDISCIPLINAR";"CIÊNCIA E TECNOLOGIA AMBIENTAL";91
"1119";"INTERDISCIPLINAR";"GESTÃO ORGANIZACIONAL";89
"1120";"INTERDISCIPLINAR";"DESENVOLVIMENTO SUSTENTÁVEL DO TRÓPICO ÚMIDO";86
"1121";"INTERDISCIPLINAR";"PROCESSOS INTERATIVOS DOS ÓRGÃOS E SISTEMAS";86
"1122";"INTERDISCIPLINAR";"DIREITOS HUMANOS";84
"1123";"INTERDISCIPLINAR";"SEGURANÇA PÚBLICA, JUSTIÇA E CIDADANIA";84
"1124";"INTERDISCIPLINAR";"MODELOS DE DECISÃO E SAÚDE";82
"1125";"INTERDISCIPLINAR";"CIÊNCIAS E SAÚDE";81
"1126";"INTERDISCIPLINAR";"CUIDADO PRIMÁRIO EM SAÚDE";80
"1127";"INTERDISCIPLINAR";"MEMÓRIA SOCIAL";80
"1128";"INTERDISCIPLINAR";"GESTAO DOS RECURSOS NATURAIS E DESENVOLVIMENTO LOCAL NA AMAZONIA";76
"1129";"INTERDISCIPLINAR";"DISTÚRBIOS DO DESENVOLVIMENTO";75
"1130";"INTERDISCIPLINAR";"INTERDISCIPLINAR EM CIÊNCIAS HUMANAS";75
"1131";"INTERDISCIPLINAR";"ENERGIA E AMBIENTE";74
