"";"CD_PROGRAMA_IES";"ID_PROJETO";"DFPP";"QMP";"DFCP"
"676";"12001015038P1";293565;1;1;1
"677";"12001015038P1";293593;1;1;1
"678";"12001015038P1";293599;1;1;1
"679";"12001015038P1";296085;1;1;1
"680";"12001015038P1";300068;1;1;1
"681";"12001015038P1";309038;1;1;1
"682";"12001015038P1";309097;1;1;1
"683";"12001015038P1";310107;1;1;1
"684";"12001015038P1";310109;1;1;1
"685";"12001015038P1";310245;1;1;1
"686";"12001015038P1";310250;1;1;1
"687";"12001015038P1";310254;1;1;1
"688";"12001015038P1";310286;1;1;1
"689";"12001015038P1";310308;1;1;1
"690";"12001015038P1";310312;1;1;1
"691";"12001015038P1";310319;1;1;1
"692";"12001015038P1";310323;1;1;1
"693";"12001015038P1";310330;1;1;1
"694";"12001015038P1";310336;1;1;1
"695";"12001015038P1";310337;1;1;1
"696";"12001015038P1";310342;1;1;1
"697";"12001015038P1";310347;1;1;1
"698";"12001015038P1";310348;1;1;1
"699";"12001015038P1";310355;1;1;1
"700";"12001015038P1";310365;1;1;1
"701";"12001015038P1";310371;1;1;1
"702";"12001015038P1";310375;2;2;1
"703";"12001015038P1";310378;1;1;1
"704";"12001015038P1";310379;1;1;1
"705";"12001015038P1";310388;1;1;1
"706";"12001015038P1";310389;1;1;1
"707";"12001015038P1";310394;1;1;1
"708";"12001015038P1";310396;1;1;1
"709";"12001015038P1";310398;1;1;1
"710";"12001015038P1";310400;1;1;1
"711";"12001015038P1";310405;1;1;1
"712";"12001015038P1";310408;1;1;1
"713";"12001015038P1";310418;1;1;1
"714";"12001015038P1";310422;1;1;1
"715";"12001015038P1";310425;1;1;1
"716";"12001015038P1";310428;1;1;1
"717";"12001015038P1";310608;1;1;1
"718";"12001015038P1";310632;1;1;1
"719";"12001015038P1";310635;1;1;1
"720";"12001015038P1";310636;1;1;1
"721";"12001015038P1";310648;1;1;1
"722";"12001015038P1";310656;1;1;1
"723";"12001015038P1";310659;1;2;0,5
"724";"12001015038P1";310674;1;1;1
"725";"12001015038P1";310684;1;1;1
"726";"12001015038P1";310687;1;1;1
"727";"12001015038P1";310689;1;1;1
"728";"12001015038P1";310692;1;1;1
"729";"12001015038P1";310696;1;1;1
"730";"12001015038P1";310704;1;1;1
"731";"12001015038P1";310706;1;1;1
"732";"12001015038P1";310713;1;1;1
"733";"12001015038P1";310716;1;1;1
"734";"12001015038P1";310719;1;1;1
"735";"12001015038P1";310720;1;1;1
"736";"12001015038P1";324910;1;1;1
"737";"12001015038P1";325361;1;1;1
"738";"12001015038P1";325396;1;1;1
"739";"12001015038P1";325411;1;1;1
"740";"12001015038P1";325423;1;1;1
"741";"12001015038P1";329738;1;1;1
"742";"12001015038P1";338985;1;1;1
"743";"12001015038P1";351243;1;1;1
"744";"12001015038P1";351282;1;1;1
"745";"12001015038P1";351284;1;1;1
"746";"12001015038P1";351288;1;1;1
"747";"12001015038P1";379463;1;1;1
"748";"12001015038P1";379479;1;1;1
"749";"12001015038P1";379505;1;1;1
"750";"12001015038P1";379560;1;1;1
"751";"12001015038P1";379690;1;1;1
"752";"12001015038P1";380153;1;1;1
"753";"12001015038P1";380608;1;1;1
"754";"12001015038P1";380610;1;1;1
"755";"12001015038P1";380614;1;1;1
"756";"12001015038P1";380625;1;1;1
"757";"12001015038P1";380626;1;1;1
"758";"12001015038P1";380629;1;1;1
"759";"12001015038P1";380632;1;1;1
"760";"12001015038P1";380633;1;1;1
"761";"12001015038P1";380643;1;1;1
"762";"12001015038P1";380645;1;1;1
"763";"12001015038P1";380646;1;1;1
"764";"12001015038P1";380650;1;1;1
"765";"12001015038P1";380659;1;1;1
"766";"12001015038P1";380667;1;1;1
"767";"12001015038P1";380668;1;1;1
"768";"12001015038P1";380674;1;1;1
"769";"12001015038P1";380680;1;1;1
"770";"12001015038P1";380682;1;1;1
"771";"12001015038P1";380695;1;1;1
"772";"12001015038P1";380704;1;1;1
"773";"12001015038P1";380730;1;1;1
"774";"12001015038P1";380731;1;1;1
"775";"12001015038P1";380732;1;1;1
"776";"12001015038P1";380734;1;1;1
"777";"12001015038P1";380737;1;1;1
"778";"12001015038P1";380740;1;1;1
"779";"12001015038P1";380747;1;1;1
"780";"12001015038P1";380761;1;1;1
"781";"12001015038P1";380763;1;1;1
"782";"12001015038P1";380776;1;1;1
"783";"12001015038P1";380784;1;1;1
"784";"12001015038P1";381005;1;1;1
"785";"12001015038P1";381011;1;1;1
"786";"12001015038P1";381012;1;1;1
"787";"12001015038P1";381013;1;1;1
"788";"12001015038P1";381026;1;1;1
"789";"12001015038P1";381041;1;1;1
"790";"12001015038P1";381043;1;1;1
"791";"12001015038P1";381051;1;1;1
"792";"12001015038P1";381075;1;1;1
"793";"12001015038P1";79042;1;2;0,5
"794";"12001015039P8";317055;1;1;1
"795";"12001015039P8";318022;1;1;1
"796";"12001015039P8";326829;1;1;1
"797";"12001015039P8";326877;2;2;1
"798";"12001015039P8";326892;1;1;1
"799";"12001015039P8";331005;2;2;1
"800";"12001015039P8";411960;1;2;0,5
"801";"12001015039P8";411961;2;2;1
"802";"12001015039P8";411962;2;2;1
"803";"12001015039P8";411988;2;2;1
"804";"12001015039P8";412031;2;2;1
"805";"12001015040P6";257656;2;3;0,666666666666667
"806";"12001015040P6";257709;1;1;1
"807";"12001015040P6";257747;2;3;0,666666666666667
"808";"12001015040P6";267426;1;1;1
"809";"12001015040P6";267435;1;1;1
"810";"12001015040P6";267447;1;1;1
"811";"12001015040P6";267459;1;1;1
"812";"12001015040P6";323952;2;6;0,333333333333333
"813";"12001015040P6";347690;1;1;1
"814";"12001015040P6";354454;1;2;0,5
"815";"12001015040P6";355320;2;2;1
"816";"12001015040P6";355353;1;1;1
"817";"12001015040P6";355360;1;1;1
"818";"12001015040P6";360066;1;2;0,5
"819";"12001015040P6";360264;1;2;0,5
"820";"12001015040P6";424809;1;2;0,5
"821";"12001015041P2";319529;2;2;1
"822";"12001015041P2";320312;1;1;1
"823";"12001015041P2";371427;1;1;1
"824";"12001015041P2";374264;1;1;1
"825";"12001015041P2";374316;1;1;1
"826";"12001015041P2";378130;3;4;0,75
"827";"12001015041P2";378894;1;1;1
"828";"12001015041P2";379532;2;2;1
"829";"12001015041P2";401495;2;2;1
"830";"12001015041P2";401505;1;1;1
"831";"12001015041P2";79255;1;1;1
"832";"12001015042P9";322028;1;1;1
"833";"12001015042P9";322029;1;1;1
"834";"12001015042P9";322054;1;1;1
"835";"12001015042P9";322188;1;1;1
"836";"12001015042P9";322214;1;1;1
"837";"12001015042P9";322215;1;1;1
"838";"12001015042P9";322257;1;1;1
"839";"12001015063P6";395053;2;4;0,5
"840";"12001015063P6";409233;1;1;1
"841";"12001015063P6";409286;1;1;1
"842";"12001015063P6";409287;1;1;1
"843";"12001015063P6";413684;1;1;1
"844";"12001015063P6";414152;1;1;1
"845";"12001015063P6";414526;1;1;1
"846";"12001015063P6";414528;1;2;0,5
"847";"12001015063P6";414534;2;2;1
"848";"12001015064P2";360922;1;1;1
"849";"12001015064P2";360925;1;1;1
"850";"12001015064P2";360927;1;1;1
"851";"12001015064P2";360939;2;2;1
"852";"12001015064P2";360944;1;1;1
"853";"12001015064P2";360975;1;1;1
"854";"12001015064P2";363767;1;1;1
"855";"12001015064P2";363782;3;3;1
"856";"12001015064P2";363806;1;1;1
"857";"12001015064P2";364170;1;1;1
"858";"12001015064P2";364178;1;1;1
"859";"12001015064P2";364213;1;1;1
"860";"12001015064P2";364291;1;1;1
"861";"12001015064P2";364296;1;1;1
"862";"12001015064P2";364313;1;1;1
"863";"12001015064P2";364333;1;1;1
"864";"12001015064P2";365843;1;1;1
"865";"12001015064P2";365845;1;1;1
"866";"12001015064P2";365846;1;1;1
"867";"12001015064P2";365879;1;1;1
"868";"12001015064P2";365881;1;1;1
"869";"12001015064P2";365903;1;1;1
"870";"12001015064P2";365905;1;1;1
"871";"12001015064P2";365908;1;1;1
"872";"12001015064P2";365930;1;1;1
"873";"12001015064P2";365953;1;1;1
"874";"12001015064P2";366570;1;1;1
"875";"12001015064P2";393692;4;4;1
"876";"12001015065P9";365991;1;1;1
"877";"12001015065P9";366016;1;2;0,5
"878";"12001015065P9";366017;1;1;1
"879";"12001015065P9";366018;2;2;1
"880";"12001015065P9";366019;2;3;0,666666666666667
"881";"12001015065P9";366866;1;2;0,5
"882";"12001015065P9";366867;2;2;1
"883";"12001015065P9";366868;1;2;0,5
"884";"12001015065P9";366869;1;1;1
"885";"12001015065P9";366870;1;1;1
"886";"12001015065P9";366871;1;1;1
"887";"12001015065P9";366891;2;3;0,666666666666667
"888";"12001015065P9";366912;1;1;1
"889";"12001015065P9";366913;2;2;1
"890";"12001015065P9";366914;1;2;0,5
"891";"12001015065P9";366915;2;2;1
"892";"12001015065P9";415826;3;3;1
"893";"12001015065P9";415828;2;2;1
"894";"12001015065P9";415831;1;1;1
"895";"12001015065P9";415833;1;1;1
"896";"12001015065P9";416142;2;2;1
"897";"12001015065P9";416144;1;1;1
"898";"12001015065P9";416148;2;2;1
"899";"12001015065P9";416151;2;2;1
"900";"12001015065P9";416153;1;1;1
"901";"12001015065P9";416157;2;3;0,666666666666667
"902";"12001015065P9";416160;1;1;1
"903";"12001015065P9";416162;2;3;0,666666666666667
"904";"12001015065P9";416164;1;1;1
"905";"12001015066P5";408954;1;1;1
"906";"12001015066P5";408955;1;1;1
"907";"12001015066P5";408956;1;1;1
"908";"12001015066P5";408985;1;1;1
"909";"12001015066P5";409642;1;1;1
"910";"12001015066P5";409645;1;1;1
"911";"12001015066P5";409661;1;1;1
"912";"12001015066P5";409673;1;1;1
"913";"12002011011P2";264424;1;1;1
"914";"12002011011P2";276386;1;1;1
"915";"12002011011P2";276425;2;3;0,666666666666667
"916";"12002011011P2";378363;2;2;1
"917";"12002011011P2";423235;2;2;1
"918";"12002011011P2";423240;1;2;0,5
"919";"12002011011P2";423257;2;2;1
"920";"12002011011P2";423270;1;1;1
"921";"12002011011P2";423279;2;4;0,5
"922";"12006017003P5";287890;1;1;1
"923";"12006017003P5";332868;1;1;1
"924";"12006017003P5";332935;1;1;1
"925";"12006017003P5";332936;1;1;1
"926";"12006017003P5";333301;1;1;1
"927";"12006017003P5";333303;1;1;1
"928";"12006017003P5";333334;1;1;1
"929";"12006017003P5";376853;2;3;0,666666666666667
"930";"12006017003P5";376862;1;1;1
"931";"12006017003P5";377263;1;1;1
"932";"12006017003P5";377283;2;2;1
"933";"12006017003P5";377288;2;2;1
"934";"12006017003P5";377435;2;2;1
"935";"12006017003P5";377547;1;1;1
"936";"12006017003P5";378004;1;1;1
"937";"12006017003P5";378025;1;1;1
"938";"12006017003P5";378030;1;1;1
"939";"12006017003P5";378135;1;1;1
"940";"12006017003P5";396338;1;1;1
"941";"12006017003P5";419798;2;2;1
"942";"12006017003P5";423755;3;3;1
"943";"12008010001P9";289944;3;5;0,6
"944";"12008010001P9";290113;2;3;0,666666666666667
"945";"12008010001P9";290732;2;3;0,666666666666667
"946";"12008010001P9";290878;3;3;1
"947";"12008010001P9";292096;1;1;1
"948";"12008010001P9";296455;4;5;0,8
"949";"12008010001P9";296720;1;1;1
"950";"12008010001P9";296803;2;2;1
"951";"12008010001P9";296847;3;3;1
"952";"12008010001P9";298033;2;2;1
"953";"12008010001P9";327431;2;5;0,4
"954";"12008010001P9";327469;4;4;1
"955";"12008010001P9";329249;5;7;0,714285714285714
"956";"12008010001P9";329478;3;3;1
"957";"12008010001P9";332745;3;4;0,75
"958";"12008010001P9";354752;2;2;1
"959";"12008010001P9";354772;3;4;0,75
"960";"12008010001P9";361259;4;4;1
"961";"12008010001P9";383827;2;2;1
"962";"12008010001P9";396510;2;2;1
"963";"12008010001P9";411853;1;1;1
"964";"12008010001P9";411868;2;2;1
"965";"12008010001P9";412122;2;2;1
"966";"12008010001P9";412130;1;1;1
"967";"12008010001P9";412232;2;2;1
"968";"12008010001P9";412262;2;3;0,666666666666667
"969";"12008010001P9";412365;2;3;0,666666666666667
"970";"12008010001P9";412392;2;4;0,5
"971";"12008010001P9";412662;2;2;1
"972";"12008010001P9";412748;1;1;1
"973";"12008010001P9";412758;2;2;1
"974";"12008010001P9";412820;1;1;1
"975";"12008010001P9";412822;1;1;1
"976";"12008010001P9";412835;1;1;1
"977";"12008010001P9";412843;1;1;1
"978";"12008010001P9";412861;3;4;0,75
"979";"12008010001P9";413006;3;3;1
"980";"12008010001P9";413119;3;4;0,75
"981";"12008010001P9";413154;7;8;0,875
"982";"12008010001P9";413240;3;3;1
"983";"12008010001P9";413251;3;5;0,6
"984";"12008010001P9";413261;3;3;1
"985";"12008010001P9";413290;4;4;1
"986";"12008010001P9";413331;1;1;1
"987";"12008010001P9";414508;5;5;1
"988";"12008010001P9";414614;3;3;1
"989";"12008010001P9";414687;4;4;1
"990";"12008010001P9";420483;1;1;1
"991";"12008010001P9";423517;1;1;1
"992";"12008010002P5";248718;3;4;0,75
"993";"12008010002P5";248829;2;2;1
"994";"12008010003P1";79984;1;1;1
"995";"12008010005P4";302520;1;1;1
"996";"12008010005P4";341293;1;1;1
"997";"12008010007P7";269227;1;1;1
"998";"12008010007P7";404767;1;1;1
"999";"12008010007P7";404823;1;1;1
"1000";"12008010007P7";405197;1;1;1
"1001";"12008010007P7";405199;1;1;1
"1002";"12008010007P7";405210;1;1;1
"1003";"12008010007P7";405212;1;1;1
"1004";"12008010007P7";405232;1;1;1
"1005";"12008010007P7";424964;1;1;1
"1006";"12008010007P7";424968;1;1;1
"1007";"12008010007P7";424969;1;1;1
"1008";"12008010007P7";424992;1;1;1
"1009";"12008010007P7";424994;1;1;1
"1010";"12008010007P7";425011;1;1;1
"1011";"12008010007P7";425013;1;1;1
"1012";"12008010008P3";247081;1;2;0,5
"1013";"12008010008P3";247111;1;1;1
"1014";"12008010008P3";247126;1;1;1
"1015";"12008010008P3";247129;2;3;0,666666666666667
"1016";"12008010008P3";274144;1;1;1
"1017";"12008010008P3";274160;1;1;1
"1018";"12008010008P3";274209;1;1;1
"1019";"12008010008P3";339129;1;1;1
"1020";"12008010008P3";339172;1;1;1
"1021";"12008010039P6";380239;2;2;1
"1022";"12008010039P6";381100;2;3;0,666666666666667
"1023";"12008010039P6";381138;2;3;0,666666666666667
"1024";"12008010039P6";381352;1;1;1
"1025";"12008010039P6";381618;1;1;1
"1026";"12008010039P6";381619;1;1;1
"1027";"12008010039P6";381631;1;2;0,5
"1028";"12008010039P6";383432;1;1;1
"1029";"12008010039P6";412384;2;3;0,666666666666667
"1030";"12008010039P6";416901;3;3;1
"1031";"12008010070P0";421366;1;1;1
"1032";"12008010070P0";421391;3;3;1
"1033";"12008010070P0";421414;4;4;1
"1034";"12008010070P0";421445;2;2;1
"1035";"12008010070P0";421449;1;1;1
"1036";"12008010070P0";421454;4;4;1
"1037";"12008010070P0";421474;2;2;1
"1038";"12008010070P0";421527;2;2;1
"1039";"12008010070P0";421648;2;2;1
"1040";"12008010070P0";421956;5;6;0,833333333333333
"1041";"12008010070P0";422668;1;2;0,5
"1042";"13001019001P3";257281;1;2;0,5
"1043";"13001019001P3";257286;2;2;1
"1044";"13001019001P3";257787;2;2;1
"1045";"13001019001P3";257789;2;2;1
"1046";"13001019001P3";257790;1;1;1
"1047";"13001019001P3";257799;5;5;1
"1048";"13001019001P3";257979;1;1;1
"1049";"13001019001P3";257980;2;2;1
"1050";"13001019001P3";258604;1;1;1
"1051";"13001019001P3";258641;1;1;1
"1052";"13001019001P3";258893;1;1;1
"1053";"13001019001P3";258958;1;1;1
"1054";"13001019001P3";258971;1;1;1
"1055";"13001019001P3";258975;1;1;1
"1056";"13001019001P3";258979;1;1;1
"1057";"13001019001P3";258982;1;1;1
"1058";"13001019001P3";258996;1;1;1
"1059";"13001019001P3";258997;1;1;1
"1060";"13001019001P3";317944;1;1;1
"1061";"13001019001P3";318037;2;2;1
"1062";"13001019001P3";336705;2;3;0,666666666666667
"1063";"13001019001P3";355499;2;2;1
"1064";"13001019001P3";355729;1;1;1
"1065";"13001019001P3";355730;2;2;1
"1066";"13001019001P3";355736;2;2;1
"1067";"13001019001P3";355829;2;2;1
"1068";"13001019001P3";355831;1;2;0,5
"1069";"13001019001P3";420502;4;5;0,8
"1070";"13001019001P3";420550;2;2;1
"1071";"13001019001P3";420556;5;7;0,714285714285714
"1072";"13001019001P3";420578;1;1;1
"1073";"13001019001P3";420637;1;1;1
"1074";"13001019001P3";420641;2;2;1
"1075";"13001019004P2";285811;2;2;1
"1076";"13001019004P2";288592;3;4;0,75
"1077";"13001019004P2";288613;3;4;0,75
"1078";"13001019004P2";289718;2;5;0,4
"1079";"13001019004P2";289744;2;2;1
"1080";"13001019004P2";290200;2;4;0,5
"1081";"13001019004P2";290268;2;5;0,4
"1082";"13001019004P2";290360;2;4;0,5
"1083";"13001019004P2";290401;1;1;1
"1084";"13001019004P2";330565;3;3;1
"1085";"13001019004P2";332806;1;2;0,5
"1086";"13001019004P2";332851;1;1;1
"1087";"13001019004P2";332985;1;1;1
"1088";"13001019004P2";333030;2;2;1
"1089";"13001019004P2";333033;2;2;1
"1090";"13001019004P2";333042;1;4;0,25
"1091";"13001019004P2";333044;2;4;0,5
"1092";"13001019004P2";333053;1;2;0,5
"1093";"13001019004P2";333055;2;4;0,5
"1094";"13001019004P2";333072;1;1;1
"1095";"13001019004P2";333076;1;2;0,5
"1096";"13001019004P2";333158;2;4;0,5
"1097";"13001019004P2";333161;1;2;0,5
"1098";"13001019004P2";333173;2;2;1
"1099";"13001019004P2";333204;1;4;0,25
"1100";"13001019004P2";333210;1;1;1
"1101";"13001019004P2";333212;2;4;0,5
"1102";"13001019004P2";341671;1;3;0,333333333333333
"1103";"13001019004P2";341672;2;3;0,666666666666667
"1104";"13001019004P2";341677;1;2;0,5
"1105";"13001019004P2";341714;1;3;0,333333333333333
"1106";"13001019004P2";341717;1;2;0,5
"1107";"13001019004P2";341718;1;1;1
"1108";"13001019004P2";341752;1;1;1
"1109";"13001019004P2";341836;2;2;1
"1110";"13001019004P2";341945;1;1;1
"1111";"13001019004P2";342325;1;1;1
"1112";"13001019004P2";342326;1;2;0,5
"1113";"13001019004P2";342347;2;4;0,5
"1114";"13001019004P2";355143;1;3;0,333333333333333
"1115";"13001019004P2";382506;3;4;0,75
"1116";"13001019004P2";382514;3;7;0,428571428571429
"1117";"13001019004P2";384677;3;3;1
"1118";"13001019004P2";386456;1;2;0,5
"1119";"13001019004P2";400250;2;2;1
"1120";"13001019004P2";400293;1;2;0,5
"1121";"13001019004P2";400299;2;2;1
"1122";"13001019004P2";412200;1;2;0,5
"1123";"13001019004P2";412205;2;3;0,666666666666667
"1124";"13001019004P2";412253;1;3;0,333333333333333
"1125";"13001019005P9";80264;1;1;1
"1126";"13001019005P9";80268;1;1;1
"1127";"13001019006P5";274860;2;3;0,666666666666667
"1128";"13001019006P5";308107;2;2;1
"1129";"13001019006P5";308152;3;5;0,6
"1130";"13001019006P5";308351;1;1;1
"1131";"13001019006P5";379787;2;2;1
"1132";"13001019006P5";379950;2;2;1
"1133";"13001019007P1";266258;1;1;1
"1134";"13001019007P1";266261;1;1;1
"1135";"13001019007P1";266266;1;1;1
"1136";"13001019007P1";266267;1;1;1
"1137";"13001019007P1";266273;2;2;1
"1138";"13001019007P1";266275;1;1;1
"1139";"13001019007P1";266296;1;1;1
"1140";"13001019007P1";266584;1;1;1
"1141";"13001019007P1";266592;1;1;1
"1142";"13001019007P1";266598;1;1;1
"1143";"13001019007P1";266604;1;1;1
"1144";"13001019007P1";266616;1;1;1
"1145";"13001019007P1";266625;1;1;1
"1146";"13001019007P1";326543;1;1;1
"1147";"13001019007P1";326564;1;1;1
"1148";"13001019007P1";326568;1;1;1
"1149";"13001019007P1";326614;1;1;1
"1150";"13001019007P1";367587;1;1;1
"1151";"13001019007P1";367590;1;1;1
"1152";"13001019007P1";367665;1;1;1
"1153";"13001019007P1";371529;1;1;1
"1154";"13001019007P1";371541;1;1;1
"1155";"13001019007P1";381306;1;1;1
"1156";"13001019007P1";381505;1;1;1
"1157";"13001019007P1";381537;1;1;1
"1158";"13001019007P1";381556;1;1;1
"1159";"13001019007P1";384477;1;1;1
"1160";"13001019007P1";384478;1;1;1
"1161";"13001019007P1";425017;1;1;1
"1162";"13001019007P1";425018;1;1;1
"1163";"13001019008P8";252852;1;1;1
"1164";"13001019008P8";252854;1;1;1
"1165";"13001019008P8";252862;1;1;1
"1166";"13001019008P8";252866;1;1;1
"1167";"13001019008P8";252881;1;1;1
"1168";"13001019008P8";253520;1;1;1
"1169";"13001019008P8";253526;1;1;1
"1170";"13001019008P8";253530;1;1;1
"1171";"13001019008P8";336572;1;1;1
"1172";"13001019008P8";336721;1;1;1
"1173";"13001019008P8";336750;2;2;1
"1174";"13001019008P8";336758;1;1;1
"1175";"13001019008P8";336759;1;1;1
"1176";"13001019008P8";80332;1;1;1
"1177";"13001019039P0";413566;1;1;1
"1178";"13001019039P0";413611;1;1;1
"1179";"13001019039P0";414288;1;1;1
"1180";"13001019039P0";414292;1;1;1
"1181";"13001019039P0";414317;1;1;1
"1182";"13001019039P0";414753;1;1;1
"1183";"13001019039P0";414770;1;1;1
"1184";"13001019039P0";415225;1;1;1
"1185";"13003011001P6";251844;2;2;1
"1186";"13003011001P6";337606;1;1;1
"1187";"13003011001P6";337643;1;1;1
"1188";"13003011001P6";337655;1;1;1
"1189";"13003011001P6";337802;2;2;1
"1190";"13003011001P6";337808;3;3;1
"1191";"13003011001P6";337820;3;3;1
"1192";"13003011001P6";337830;2;2;1
"1193";"13003011001P6";338106;5;6;0,833333333333333
"1194";"13003011001P6";338196;2;2;1
"1195";"13003011001P6";338201;1;1;1
"1196";"13003011001P6";410935;2;3;0,666666666666667
"1197";"13003011001P6";410939;11;15;0,733333333333333
"1198";"13003011001P6";80460;3;3;1
"1199";"13003011002P2";275502;1;1;1
"1200";"13003011002P2";278510;1;1;1
"1201";"13003011002P2";280416;2;2;1
"1202";"13003011002P2";280527;4;4;1
"1203";"13003011002P2";280531;3;4;0,75
"1204";"13003011002P2";280539;1;1;1
"1205";"13003011002P2";288491;1;1;1
"1206";"13003011002P2";288504;1;2;0,5
"1207";"13003011002P2";295647;1;1;1
"1208";"13003011002P2";295769;1;1;1
"1209";"13003011002P2";295785;1;1;1
"1210";"13003011002P2";295933;1;1;1
"1211";"13003011002P2";296427;1;1;1
"1212";"13003011002P2";296919;1;1;1
"1213";"13003011003P9";347296;1;1;1
"1214";"14001012001P6";287034;1;1;1
"1215";"14001012001P6";287037;1;1;1
"1216";"14001012001P6";287039;1;1;1
"1217";"14001012001P6";287041;2;2;1
"1218";"14001012001P6";287069;2;2;1
"1219";"14001012001P6";287082;1;1;1
"1220";"14001012001P6";287086;1;1;1
"1221";"14001012001P6";287090;1;1;1
"1222";"14001012001P6";287094;1;1;1
"1223";"14001012001P6";287110;2;2;1
"1224";"14001012001P6";287144;1;1;1
"1225";"14001012001P6";330151;2;2;1
"1226";"14001012001P6";332983;1;1;1
"1227";"14001012001P6";333011;1;1;1
"1228";"14001012001P6";333013;1;1;1
"1229";"14001012001P6";333016;1;1;1
"1230";"14001012001P6";333057;1;1;1
"1231";"14001012001P6";333081;1;1;1
"1232";"14001012001P6";333092;1;1;1
"1233";"14001012001P6";390261;1;1;1
"1234";"14001012003P9";252216;2;2;1
"1235";"14001012003P9";256777;1;1;1
"1236";"14001012003P9";257404;2;2;1
"1237";"14001012003P9";257441;2;2;1
"1238";"14001012003P9";257450;1;1;1
"1239";"14001012003P9";257463;2;2;1
"1240";"14001012003P9";257476;2;2;1
